"Points:0","Points:1","Points:2"
2.3097,-1.7088,0
2.3097,-1.7161,0
2.3097,-1.7233,0
2.3097,-1.7271,0
2.3218,-1.705,0
2.3218,-1.7088,0
2.3218,-1.7161,0
2.3218,-1.7233,0
2.3218,-1.7271,0
2.3218,-1.705,0
2.3218,-1.7088,0
2.3218,-1.7161,0
2.3218,-1.7233,0
2.3218,-1.7271,0
2.334,-1.705,0
2.334,-1.7088,0
2.334,-1.7161,0
2.334,-1.7233,0
2.334,-1.7271,0
2.357,-1.705,0
2.357,-1.7088,0
2.357,-1.7161,0
2.357,-1.7233,0
2.357,-1.7271,0
2.38,-1.705,0
2.38,-1.7088,0
2.38,-1.7161,0
2.38,-1.7233,0
2.38,-1.7271,0
2.3922,-1.705,0
2.3922,-1.7088,0
2.3922,-1.7161,0
2.3922,-1.7233,0
2.3922,-1.7271,0
2.3922,-1.705,0
2.3922,-1.7088,0
2.3922,-1.7161,0
2.3922,-1.7233,0
2.3922,-1.7271,0
2.4043,-1.705,0
2.4043,-1.7088,0
2.4043,-1.7161,0
2.4043,-1.7233,0
2.4043,-1.7271,0
2.4274,-1.705,0
2.4274,-1.7088,0
2.4274,-1.7161,0
2.4274,-1.7233,0
2.4274,-1.7271,0
2.4504,-1.705,0
2.4504,-1.7088,0
2.4504,-1.7161,0
2.4504,-1.7233,0
2.4504,-1.7271,0
2.4625,-1.705,0
2.4625,-1.7088,0
2.4625,-1.7161,0
2.4625,-1.7233,0
2.4625,-1.7271,0
2.4625,-1.705,0
2.4625,-1.7088,0
2.4625,-1.7161,0
2.4625,-1.7233,0
2.4625,-1.7271,0
2.4747,-1.705,0
2.4747,-1.7088,0
2.4747,-1.7161,0
2.4747,-1.7233,0
2.4747,-1.7271,0
2.4977,-1.705,0
2.4977,-1.7088,0
2.4977,-1.7161,0
2.4977,-1.7233,0
2.4977,-1.7271,0
2.5207,-1.705,0
2.5207,-1.7088,0
2.5207,-1.7161,0
2.5207,-1.7233,0
2.5207,-1.7271,0
2.5329,-1.705,0
2.5329,-1.7088,0
2.5329,-1.7161,0
2.5329,-1.7233,0
2.5329,-1.7271,0
2.5329,-1.705,0
2.5329,-1.7088,0
2.5329,-1.7161,0
2.5329,-1.7233,0
2.5329,-1.7271,0
2.545,-1.705,0
2.545,-1.7088,0
2.545,-1.7161,0
2.545,-1.7233,0
2.545,-1.7271,0
2.5681,-1.705,0
2.5681,-1.7088,0
2.5681,-1.7161,0
2.5681,-1.7233,0
2.5681,-1.7271,0
2.5911,-1.705,0
2.5911,-1.7088,0
2.5911,-1.7161,0
2.5911,-1.7233,0
2.5911,-1.7271,0
2.6032,-1.705,0
2.6032,-1.7088,0
2.6032,-1.7161,0
2.6032,-1.7233,0
2.6032,-1.7271,0
2.6032,-1.705,0
2.6032,-1.7088,0
2.6032,-1.7161,0
2.6032,-1.7233,0
2.6032,-1.7271,0
2.6154,-1.705,0
2.6154,-1.7088,0
2.6154,-1.7161,0
2.6154,-1.7233,0
2.6154,-1.7271,0
2.6384,-1.705,0
2.6384,-1.7088,0
2.6384,-1.7161,0
2.6384,-1.7233,0
2.6384,-1.7271,0
2.6615,-1.705,0
2.6615,-1.7088,0
2.6615,-1.7161,0
2.6615,-1.7233,0
2.6615,-1.7271,0
2.6736,-1.705,0
2.6736,-1.7088,0
2.6736,-1.7161,0
2.6736,-1.7233,0
2.6736,-1.7271,0
2.6736,-1.705,0
2.6736,-1.7088,0
2.6736,-1.7161,0
2.6736,-1.7233,0
2.6736,-1.7271,0
2.6858,-1.705,0
2.6858,-1.7088,0
2.6858,-1.7161,0
2.6858,-1.7233,0
2.6858,-1.7271,0
2.7088,-1.705,0
2.7088,-1.7088,0
2.7088,-1.7161,0
2.7088,-1.7233,0
2.7088,-1.7271,0
2.7318,-1.705,0
2.7318,-1.7088,0
2.7318,-1.7161,0
2.7318,-1.7233,0
2.7318,-1.7271,0
2.744,-1.705,0
2.744,-1.7088,0
2.744,-1.7161,0
2.744,-1.7233,0
2.744,-1.7271,0
2.744,-1.705,0
2.744,-1.7088,0
2.744,-1.7161,0
2.744,-1.7233,0
2.744,-1.7271,0
2.7561,-1.705,0
2.7561,-1.7088,0
2.7561,-1.7161,0
2.7561,-1.7233,0
2.7561,-1.7271,0
2.7791,-1.705,0
2.7791,-1.7088,0
2.7791,-1.7161,0
2.7791,-1.7233,0
2.7791,-1.7271,0
2.8022,-1.705,0
2.8022,-1.7088,0
2.8022,-1.7161,0
2.8022,-1.7233,0
2.8022,-1.7271,0
2.8143,-1.705,0
2.8143,-1.7088,0
2.8143,-1.7161,0
2.8143,-1.7233,0
2.8143,-1.7271,0
2.8143,-1.705,0
2.8143,-1.7088,0
2.8143,-1.7161,0
2.8143,-1.7233,0
2.8143,-1.7271,0
2.8265,-1.705,0
2.8265,-1.7088,0
2.8265,-1.7161,0
2.8265,-1.7233,0
2.8265,-1.7271,0
2.8495,-1.705,0
2.8495,-1.7088,0
2.8495,-1.7161,0
2.8495,-1.7233,0
2.8495,-1.7271,0
2.8725,-1.705,0
2.8725,-1.7088,0
2.8725,-1.7161,0
2.8725,-1.7233,0
2.8725,-1.7271,0
2.8847,-1.705,0
2.8847,-1.7088,0
2.8847,-1.7161,0
2.8847,-1.7233,0
2.8847,-1.7271,0
2.8847,-1.705,0
2.8847,-1.7088,0
2.8847,-1.7161,0
2.8847,-1.7233,0
2.8847,-1.7271,0
2.8968,-1.705,0
2.8968,-1.7088,0
2.8968,-1.7161,0
2.8968,-1.7233,0
2.8968,-1.7271,0
2.9199,-1.705,0
2.9199,-1.7088,0
2.9199,-1.7161,0
2.9199,-1.7233,0
2.9199,-1.7271,0
2.9429,-1.705,0
2.9429,-1.7088,0
2.9429,-1.7161,0
2.9429,-1.7233,0
2.9429,-1.7271,0
2.955,-1.705,0
2.955,-1.7088,0
2.955,-1.7161,0
2.955,-1.7233,0
2.955,-1.7271,0
2.955,-1.705,0
2.955,-1.7088,0
2.955,-1.7161,0
2.955,-1.7233,0
2.955,-1.7271,0
2.9672,-1.705,0
2.9672,-1.7088,0
2.9672,-1.7161,0
2.9672,-1.7233,0
2.9672,-1.7271,0
2.9902,-1.705,0
2.9902,-1.7088,0
2.9902,-1.7161,0
2.9902,-1.7233,0
2.9902,-1.7271,0
3.0132,-1.705,0
3.0132,-1.7088,0
3.0132,-1.7161,0
3.0132,-1.7233,0
3.0132,-1.7271,0
3.0254,-1.705,0
3.0254,-1.7088,0
3.0254,-1.7161,0
3.0254,-1.7233,0
3.0254,-1.7271,0
3.0254,-1.705,0
3.0254,-1.7088,0
3.0254,-1.7161,0
3.0254,-1.7233,0
3.0254,-1.7271,0
3.0375,-1.705,0
3.0375,-1.7088,0
3.0375,-1.7161,0
3.0375,-1.7233,0
3.0375,-1.7271,0
3.0606,-1.705,0
3.0606,-1.7088,0
3.0606,-1.7161,0
3.0606,-1.7233,0
3.0606,-1.7271,0
3.0836,-1.705,0
3.0836,-1.7088,0
3.0836,-1.7161,0
3.0836,-1.7233,0
3.0836,-1.7271,0
3.0958,-1.705,0
3.0958,-1.7088,0
3.0958,-1.7161,0
3.0958,-1.7233,0
3.0958,-1.7271,0
3.0958,-1.705,0
3.0958,-1.7088,0
3.0958,-1.7161,0
3.0958,-1.7233,0
3.0958,-1.7271,0
3.1079,-1.705,0
3.1079,-1.7088,0
3.1079,-1.7161,0
3.1079,-1.7233,0
3.1079,-1.7271,0
3.1309,-1.705,0
3.1309,-1.7088,0
3.1309,-1.7161,0
3.1309,-1.7233,0
3.1309,-1.7271,0
3.154,-1.705,0
3.154,-1.7088,0
3.154,-1.7161,0
3.154,-1.7233,0
3.154,-1.7271,0
3.1661,-1.705,0
3.1661,-1.7088,0
3.1661,-1.7161,0
3.1661,-1.7233,0
3.1661,-1.7271,0
3.1661,-1.705,0
3.1661,-1.7088,0
3.1661,-1.7161,0
3.1661,-1.7233,0
3.1661,-1.7271,0
3.1783,-1.705,0
3.1783,-1.7088,0
3.1783,-1.7161,0
3.1783,-1.7233,0
3.1783,-1.7271,0
3.2013,-1.705,0
3.2013,-1.7088,0
3.2013,-1.7161,0
3.2013,-1.7233,0
3.2013,-1.7271,0
3.2243,-1.705,0
3.2243,-1.7088,0
3.2243,-1.7161,0
3.2243,-1.7233,0
3.2243,-1.7271,0
3.2365,-1.705,0
3.2365,-1.7088,0
3.2365,-1.7161,0
3.2365,-1.7233,0
3.2365,-1.7271,0
3.2365,-1.705,0
3.2365,-1.7088,0
3.2365,-1.7161,0
3.2365,-1.7233,0
3.2365,-1.7271,0
3.2486,-1.705,0
3.2486,-1.7088,0
3.2486,-1.7161,0
3.2486,-1.7233,0
3.2486,-1.7271,0
3.2716,-1.705,0
3.2716,-1.7088,0
3.2716,-1.7161,0
3.2716,-1.7233,0
3.2716,-1.7271,0
3.2947,-1.705,0
3.2947,-1.7088,0
3.2947,-1.7161,0
3.2947,-1.7233,0
3.2947,-1.7271,0
3.3068,-1.705,0
3.3068,-1.7088,0
3.3068,-1.7161,0
3.3068,-1.7233,0
3.3068,-1.7271,0
3.3068,-1.705,0
3.3068,-1.7088,0
3.3068,-1.7161,0
3.3068,-1.7233,0
3.3068,-1.7271,0
3.319,-1.705,0
3.319,-1.7088,0
3.319,-1.7161,0
3.319,-1.7233,0
3.319,-1.7271,0
3.342,-1.705,0
3.342,-1.7088,0
3.342,-1.7161,0
3.342,-1.7233,0
3.342,-1.7271,0
3.365,-1.705,0
3.365,-1.7088,0
3.365,-1.7161,0
3.365,-1.7233,0
3.365,-1.7271,0
3.3772,-1.705,0
3.3772,-1.7088,0
3.3772,-1.7161,0
3.3772,-1.7233,0
3.3772,-1.7271,0
3.3772,-1.705,0
3.3772,-1.7088,0
3.3772,-1.7161,0
3.3772,-1.7233,0
3.3772,-1.7271,0
3.3893,-1.705,0
3.3893,-1.7088,0
3.3893,-1.7161,0
3.3893,-1.7233,0
3.3893,-1.7271,0
3.4124,-1.705,0
3.4124,-1.7088,0
3.4124,-1.7161,0
3.4124,-1.7233,0
3.4124,-1.7271,0
3.4354,-1.705,0
3.4354,-1.7088,0
3.4354,-1.7161,0
3.4354,-1.7233,0
3.4354,-1.7271,0
3.4475,-1.705,0
3.4475,-1.7088,0
3.4475,-1.7161,0
3.4475,-1.7233,0
3.4475,-1.7271,0
3.4475,-1.705,0
3.4475,-1.7088,0
3.4475,-1.7161,0
3.4475,-1.7233,0
3.4475,-1.7271,0
3.4597,-1.705,0
3.4597,-1.7088,0
3.4597,-1.7161,0
3.4597,-1.7233,0
3.4597,-1.7271,0
3.4827,-1.705,0
3.4827,-1.7088,0
3.4827,-1.7161,0
3.4827,-1.7233,0
3.4827,-1.7271,0
3.5058,-1.705,0
3.5058,-1.7088,0
3.5058,-1.7161,0
3.5058,-1.7233,0
3.5058,-1.7271,0
3.5179,-1.705,0
3.5179,-1.7088,0
3.5179,-1.7161,0
3.5179,-1.7233,0
3.5179,-1.7271,0
0,-1.7271,0
0,-1.7308,0
0,-1.7379,0
0,-1.745,0
0,-1.7488,0
0.012149,-1.7271,0
0.012149,-1.7308,0
0.012149,-1.7379,0
0.012149,-1.745,0
0.012149,-1.7488,0
0.035179,-1.7271,0
0.035179,-1.7308,0
0.035179,-1.7379,0
0.035179,-1.745,0
0.035179,-1.7488,0
0.058209,-1.7271,0
0.058209,-1.7308,0
0.058209,-1.7379,0
0.058209,-1.745,0
0.058209,-1.7488,0
0.070358,-1.7271,0
0.070358,-1.7308,0
0.070358,-1.7379,0
0.070358,-1.745,0
0.070358,-1.7488,0
0.070358,-1.7271,0
0.070358,-1.7308,0
0.070358,-1.7379,0
0.070358,-1.745,0
0.070358,-1.7488,0
0.082507,-1.7271,0
0.082507,-1.7308,0
0.082507,-1.7379,0
0.082507,-1.745,0
0.082507,-1.7488,0
0.10554,-1.7271,0
0.10554,-1.7308,0
0.10554,-1.7379,0
0.10554,-1.745,0
0.10554,-1.7488,0
0.12857,-1.7271,0
0.12857,-1.7308,0
0.12857,-1.7379,0
0.12857,-1.745,0
0.12857,-1.7488,0
0.14072,-1.7271,0
0.14072,-1.7308,0
0.14072,-1.7379,0
0.14072,-1.745,0
0.14072,-1.7488,0
0.14072,-1.7271,0
0.14072,-1.7308,0
0.14072,-1.7379,0
0.14072,-1.745,0
0.14072,-1.7488,0
0.15286,-1.7271,0
0.15286,-1.7308,0
0.15286,-1.7379,0
0.15286,-1.745,0
0.15286,-1.7488,0
0.1759,-1.7271,0
0.1759,-1.7308,0
0.1759,-1.7379,0
0.1759,-1.745,0
0.1759,-1.7488,0
0.19893,-1.7271,0
0.19893,-1.7308,0
0.19893,-1.7379,0
0.19893,-1.745,0
0.19893,-1.7488,0
0.21107,-1.7271,0
0.21107,-1.7308,0
0.21107,-1.7379,0
0.21107,-1.745,0
0.21107,-1.7488,0
0.21107,-1.7271,0
0.21107,-1.7308,0
0.21107,-1.7379,0
0.21107,-1.745,0
0.21107,-1.7488,0
0.22322,-1.7271,0
0.22322,-1.7308,0
0.22322,-1.7379,0
0.22322,-1.745,0
0.22322,-1.7488,0
0.24625,-1.7271,0
0.24625,-1.7308,0
0.24625,-1.7379,0
0.24625,-1.745,0
0.24625,-1.7488,0
0.26928,-1.7271,0
0.26928,-1.7308,0
0.26928,-1.7379,0
0.26928,-1.745,0
0.26928,-1.7488,0
0.28143,-1.7271,0
0.28143,-1.7308,0
0.28143,-1.7379,0
0.28143,-1.745,0
0.28143,-1.7488,0
0.28143,-1.7271,0
0.28143,-1.7308,0
0.28143,-1.7379,0
0.28143,-1.745,0
0.28143,-1.7488,0
0.29358,-1.7271,0
0.29358,-1.7308,0
0.29358,-1.7379,0
0.29358,-1.745,0
0.29358,-1.7488,0
0.31661,-1.7271,0
0.31661,-1.7308,0
0.31661,-1.7379,0
0.31661,-1.745,0
0.31661,-1.7488,0
0.33964,-1.7271,0
0.33964,-1.7308,0
0.33964,-1.7379,0
0.33964,-1.745,0
0.33964,-1.7488,0
0.35179,-1.7271,0
0.35179,-1.7308,0
0.35179,-1.7379,0
0.35179,-1.745,0
0.35179,-1.7488,0
0.35179,-1.7271,0
0.35179,-1.7308,0
0.35179,-1.7379,0
0.35179,-1.745,0
0.35179,-1.7488,0
0.36394,-1.7271,0
0.36394,-1.7308,0
0.36394,-1.7379,0
0.36394,-1.745,0
0.36394,-1.7488,0
0.38697,-1.7271,0
0.38697,-1.7308,0
0.38697,-1.7379,0
0.38697,-1.745,0
0.38697,-1.7488,0
0.41,-1.7271,0
0.41,-1.7308,0
0.41,-1.7379,0
0.41,-1.745,0
0.41,-1.7488,0
0.42215,-1.7271,0
0.42215,-1.7308,0
0.42215,-1.7379,0
0.42215,-1.745,0
0.42215,-1.7488,0
0.42215,-1.7271,0
0.42215,-1.7308,0
0.42215,-1.7379,0
0.42215,-1.745,0
0.42215,-1.7488,0
0.4343,-1.7271,0
0.4343,-1.7308,0
0.4343,-1.7379,0
0.4343,-1.745,0
0.4343,-1.7488,0
0.45733,-1.7271,0
0.45733,-1.7308,0
0.45733,-1.7379,0
0.45733,-1.745,0
0.45733,-1.7488,0
0.48036,-1.7271,0
0.48036,-1.7308,0
0.48036,-1.7379,0
0.48036,-1.745,0
0.48036,-1.7488,0
0.49251,-1.7271,0
0.49251,-1.7308,0
0.49251,-1.7379,0
0.49251,-1.745,0
0.49251,-1.7488,0
0.49251,-1.7271,0
0.49251,-1.7308,0
0.49251,-1.7379,0
0.49251,-1.745,0
0.49251,-1.7488,0
0.50465,-1.7271,0
0.50465,-1.7308,0
0.50465,-1.7379,0
0.50465,-1.745,0
0.50465,-1.7488,0
0.52768,-1.7271,0
0.52768,-1.7308,0
0.52768,-1.7379,0
0.52768,-1.745,0
0.52768,-1.7488,0
0.55072,-1.7271,0
0.55072,-1.7308,0
0.55072,-1.7379,0
0.55072,-1.745,0
0.55072,-1.7488,0
0.56286,-1.7271,0
0.56286,-1.7308,0
0.56286,-1.7379,0
0.56286,-1.745,0
0.56286,-1.7488,0
0.56286,-1.7271,0
0.56286,-1.7308,0
0.56286,-1.7379,0
0.56286,-1.745,0
0.56286,-1.7488,0
0.57501,-1.7271,0
0.57501,-1.7308,0
0.57501,-1.7379,0
0.57501,-1.745,0
0.57501,-1.7488,0
0.59804,-1.7271,0
0.59804,-1.7308,0
0.59804,-1.7379,0
0.59804,-1.745,0
0.59804,-1.7488,0
0.62107,-1.7271,0
0.62107,-1.7308,0
0.62107,-1.7379,0
0.62107,-1.745,0
0.62107,-1.7488,0
0.63322,-1.7271,0
0.63322,-1.7308,0
0.63322,-1.7379,0
0.63322,-1.745,0
0.63322,-1.7488,0
0.63322,-1.7271,0
0.63322,-1.7308,0
0.63322,-1.7379,0
0.63322,-1.745,0
0.63322,-1.7488,0
0.64537,-1.7271,0
0.64537,-1.7308,0
0.64537,-1.7379,0
0.64537,-1.745,0
0.64537,-1.7488,0
0.6684,-1.7271,0
0.6684,-1.7308,0
0.6684,-1.7379,0
0.6684,-1.745,0
0.6684,-1.7488,0
0.69143,-1.7271,0
0.69143,-1.7308,0
0.69143,-1.7379,0
0.69143,-1.745,0
0.69143,-1.7488,0
0.70358,-1.7271,0
0.70358,-1.7308,0
0.70358,-1.7379,0
0.70358,-1.745,0
0.70358,-1.7488,0
0.70358,-1.7271,0
0.70358,-1.7308,0
0.70358,-1.7379,0
0.70358,-1.745,0
0.70358,-1.7488,0
0.71573,-1.7271,0
0.71573,-1.7308,0
0.71573,-1.7379,0
0.71573,-1.745,0
0.71573,-1.7488,0
0.73876,-1.7271,0
0.73876,-1.7308,0
0.73876,-1.7379,0
0.73876,-1.745,0
0.73876,-1.7488,0
0.76179,-1.7271,0
0.76179,-1.7308,0
0.76179,-1.7379,0
0.76179,-1.745,0
0.76179,-1.7488,0
0.77394,-1.7271,0
0.77394,-1.7308,0
0.77394,-1.7379,0
0.77394,-1.745,0
0.77394,-1.7488,0
0.77394,-1.7271,0
0.77394,-1.7308,0
0.77394,-1.7379,0
0.77394,-1.745,0
0.77394,-1.7488,0
0.78609,-1.7271,0
0.78609,-1.7308,0
0.78609,-1.7379,0
0.78609,-1.745,0
0.78609,-1.7488,0
0.80912,-1.7271,0
0.80912,-1.7308,0
0.80912,-1.7379,0
0.80912,-1.745,0
0.80912,-1.7488,0
0.83215,-1.7271,0
0.83215,-1.7308,0
0.83215,-1.7379,0
0.83215,-1.745,0
0.83215,-1.7488,0
0.8443,-1.7271,0
0.8443,-1.7308,0
0.8443,-1.7379,0
0.8443,-1.745,0
0.8443,-1.7488,0
0.8443,-1.7271,0
0.8443,-1.7308,0
0.8443,-1.7379,0
0.8443,-1.745,0
0.8443,-1.7488,0
0.85644,-1.7271,0
0.85644,-1.7308,0
0.85644,-1.7379,0
0.85644,-1.745,0
0.85644,-1.7488,0
0.87947,-1.7271,0
0.87947,-1.7308,0
0.87947,-1.7379,0
0.87947,-1.745,0
0.87947,-1.7488,0
0.90251,-1.7271,0
0.90251,-1.7308,0
0.90251,-1.7379,0
0.90251,-1.745,0
0.90251,-1.7488,0
0.91465,-1.7271,0
0.91465,-1.7308,0
0.91465,-1.7379,0
0.91465,-1.745,0
0.91465,-1.7488,0
0.91465,-1.7271,0
0.91465,-1.7308,0
0.91465,-1.7379,0
0.91465,-1.745,0
0.91465,-1.7488,0
0.9268,-1.7271,0
0.9268,-1.7308,0
0.9268,-1.7379,0
0.9268,-1.745,0
0.9268,-1.7488,0
0.94983,-1.7271,0
0.94983,-1.7308,0
0.94983,-1.7379,0
0.94983,-1.745,0
0.94983,-1.7488,0
0.97286,-1.7271,0
0.97286,-1.7308,0
0.97286,-1.7379,0
0.97286,-1.745,0
0.97286,-1.7488,0
0.98501,-1.7271,0
0.98501,-1.7308,0
0.98501,-1.7379,0
0.98501,-1.745,0
0.98501,-1.7488,0
0.98501,-1.7271,0
0.98501,-1.7308,0
0.98501,-1.7379,0
0.98501,-1.745,0
0.98501,-1.7488,0
0.99716,-1.7271,0
0.99716,-1.7308,0
0.99716,-1.7379,0
0.99716,-1.745,0
0.99716,-1.7488,0
1.0202,-1.7271,0
1.0202,-1.7308,0
1.0202,-1.7379,0
1.0202,-1.745,0
1.0202,-1.7488,0
1.0432,-1.7271,0
1.0432,-1.7308,0
1.0432,-1.7379,0
1.0432,-1.745,0
1.0432,-1.7488,0
1.0554,-1.7271,0
1.0554,-1.7308,0
1.0554,-1.7379,0
1.0554,-1.745,0
1.0554,-1.7488,0
1.0554,-1.7271,0
1.0554,-1.7308,0
1.0554,-1.7379,0
1.0554,-1.745,0
1.0554,-1.7488,0
1.0675,-1.7271,0
1.0675,-1.7308,0
1.0675,-1.7379,0
1.0675,-1.745,0
1.0675,-1.7488,0
1.0905,-1.7271,0
1.0905,-1.7308,0
1.0905,-1.7379,0
1.0905,-1.745,0
1.0905,-1.7488,0
1.1136,-1.7271,0
1.1136,-1.7308,0
1.1136,-1.7379,0
1.1136,-1.745,0
1.1136,-1.7488,0
1.1257,-1.7271,0
1.1257,-1.7308,0
1.1257,-1.7379,0
1.1257,-1.745,0
1.1257,-1.7488,0
1.1257,-1.7271,0
1.1257,-1.7308,0
1.1257,-1.7379,0
1.1257,-1.745,0
1.1257,-1.7488,0
1.1379,-1.7271,0
1.1379,-1.7308,0
1.1379,-1.7379,0
1.1379,-1.745,0
1.1379,-1.7488,0
1.1609,-1.7271,0
1.1609,-1.7308,0
1.1609,-1.7379,0
1.1609,-1.745,0
1.1609,-1.7488,0
1.1839,-1.7271,0
1.1839,-1.7308,0
1.1839,-1.7379,0
1.1839,-1.745,0
1.1839,-1.7488,0
1.1961,-1.7271,0
1.1961,-1.7308,0
1.1961,-1.7379,0
1.1961,-1.745,0
1.1961,-1.7488,0
1.1961,-1.7271,0
1.1961,-1.7308,0
1.1961,-1.7379,0
1.1961,-1.745,0
1.1961,-1.7488,0
1.2082,-1.7271,0
1.2082,-1.7308,0
1.2082,-1.7379,0
1.2082,-1.745,0
1.2082,-1.7488,0
1.2313,-1.7271,0
1.2313,-1.7308,0
1.2313,-1.7379,0
1.2313,-1.745,0
1.2313,-1.7488,0
1.2543,-1.7271,0
1.2543,-1.7308,0
1.2543,-1.7379,0
1.2543,-1.745,0
1.2543,-1.7488,0
1.2664,-1.7271,0
1.2664,-1.7308,0
1.2664,-1.7379,0
1.2664,-1.745,0
1.2664,-1.7488,0
1.2664,-1.7271,0
1.2664,-1.7308,0
1.2664,-1.7379,0
1.2664,-1.745,0
1.2664,-1.7488,0
1.2786,-1.7271,0
1.2786,-1.7308,0
1.2786,-1.7379,0
1.2786,-1.745,0
1.2786,-1.7488,0
1.3016,-1.7271,0
1.3016,-1.7308,0
1.3016,-1.7379,0
1.3016,-1.745,0
1.3016,-1.7488,0
1.3247,-1.7271,0
1.3247,-1.7308,0
1.3247,-1.7379,0
1.3247,-1.745,0
1.3247,-1.7488,0
1.3368,-1.7271,0
1.3368,-1.7308,0
1.3368,-1.7379,0
1.3368,-1.745,0
1.3368,-1.7488,0
1.3368,-1.7271,0
1.3368,-1.7308,0
1.3368,-1.7379,0
1.3368,-1.745,0
1.3368,-1.7488,0
1.349,-1.7271,0
1.349,-1.7308,0
1.349,-1.7379,0
1.349,-1.745,0
1.349,-1.7488,0
1.372,-1.7271,0
1.372,-1.7308,0
1.372,-1.7379,0
1.372,-1.745,0
1.372,-1.7488,0
1.395,-1.7271,0
1.395,-1.7308,0
1.395,-1.7379,0
1.395,-1.745,0
1.395,-1.7488,0
1.4072,-1.7271,0
1.4072,-1.7308,0
1.4072,-1.7379,0
1.4072,-1.745,0
1.4072,-1.7488,0
1.4072,-1.7271,0
1.4072,-1.7308,0
1.4072,-1.7379,0
1.4072,-1.745,0
1.4072,-1.7488,0
1.4193,-1.7271,0
1.4193,-1.7308,0
1.4193,-1.7379,0
1.4193,-1.745,0
1.4193,-1.7488,0
1.4423,-1.7271,0
1.4423,-1.7308,0
1.4423,-1.7379,0
1.4423,-1.745,0
1.4423,-1.7488,0
1.4654,-1.7271,0
1.4654,-1.7308,0
1.4654,-1.7379,0
1.4654,-1.745,0
1.4654,-1.7488,0
1.4775,-1.7271,0
1.4775,-1.7308,0
1.4775,-1.7379,0
1.4775,-1.745,0
1.4775,-1.7488,0
1.4775,-1.7271,0
1.4775,-1.7308,0
1.4775,-1.7379,0
1.4775,-1.745,0
1.4775,-1.7488,0
1.4897,-1.7271,0
1.4897,-1.7308,0
1.4897,-1.7379,0
1.4897,-1.745,0
1.4897,-1.7488,0
1.5127,-1.7271,0
1.5127,-1.7308,0
1.5127,-1.7379,0
1.5127,-1.745,0
1.5127,-1.7488,0
1.5357,-1.7271,0
1.5357,-1.7308,0
1.5357,-1.7379,0
1.5357,-1.745,0
1.5357,-1.7488,0
1.5479,-1.7271,0
1.5479,-1.7308,0
1.5479,-1.7379,0
1.5479,-1.745,0
1.5479,-1.7488,0
1.5479,-1.7271,0
1.5479,-1.7308,0
1.5479,-1.7379,0
1.5479,-1.745,0
1.5479,-1.7488,0
1.56,-1.7271,0
1.56,-1.7308,0
1.56,-1.7379,0
1.56,-1.745,0
1.56,-1.7488,0
1.5831,-1.7271,0
1.5831,-1.7308,0
1.5831,-1.7379,0
1.5831,-1.745,0
1.5831,-1.7488,0
1.6061,-1.7271,0
1.6061,-1.7308,0
1.6061,-1.7379,0
1.6061,-1.745,0
1.6061,-1.7488,0
1.6182,-1.7271,0
1.6182,-1.7308,0
1.6182,-1.7379,0
1.6182,-1.745,0
1.6182,-1.7488,0
1.6182,-1.7271,0
1.6182,-1.7308,0
1.6182,-1.7379,0
1.6182,-1.745,0
1.6182,-1.7488,0
1.6304,-1.7271,0
1.6304,-1.7308,0
1.6304,-1.7379,0
1.6304,-1.745,0
1.6304,-1.7488,0
1.6534,-1.7271,0
1.6534,-1.7308,0
1.6534,-1.7379,0
1.6534,-1.745,0
1.6534,-1.7488,0
1.6764,-1.7271,0
1.6764,-1.7308,0
1.6764,-1.7379,0
1.6764,-1.745,0
1.6764,-1.7488,0
1.6886,-1.7271,0
1.6886,-1.7308,0
1.6886,-1.7379,0
1.6886,-1.745,0
1.6886,-1.7488,0
1.6886,-1.7271,0
1.6886,-1.7308,0
1.6886,-1.7379,0
1.6886,-1.745,0
1.6886,-1.7488,0
1.7007,-1.7271,0
1.7007,-1.7308,0
1.7007,-1.7379,0
1.7007,-1.745,0
1.7007,-1.7488,0
1.7238,-1.7271,0
1.7238,-1.7308,0
1.7238,-1.7379,0
1.7238,-1.745,0
1.7238,-1.7488,0
1.7468,-1.7271,0
1.7468,-1.7308,0
1.7468,-1.7379,0
1.7468,-1.745,0
1.7468,-1.7488,0
1.759,-1.7271,0
1.759,-1.7308,0
1.759,-1.7379,0
1.759,-1.745,0
1.759,-1.7488,0
1.759,-1.7271,0
1.759,-1.7308,0
1.759,-1.7379,0
1.759,-1.745,0
1.759,-1.7488,0
1.7711,-1.7271,0
1.7711,-1.7308,0
1.7711,-1.7379,0
1.7711,-1.745,0
1.7711,-1.7488,0
1.7941,-1.7271,0
1.7941,-1.7308,0
1.7941,-1.7379,0
1.7941,-1.745,0
1.7941,-1.7488,0
1.8172,-1.7271,0
1.8172,-1.7308,0
1.8172,-1.7379,0
1.8172,-1.745,0
1.8172,-1.7488,0
1.8293,-1.7271,0
1.8293,-1.7308,0
1.8293,-1.7379,0
1.8293,-1.745,0
1.8293,-1.7488,0
1.8293,-1.7271,0
1.8293,-1.7308,0
1.8293,-1.7379,0
1.8293,-1.745,0
1.8293,-1.7488,0
1.8415,-1.7271,0
1.8415,-1.7308,0
1.8415,-1.7379,0
1.8415,-1.745,0
1.8415,-1.7488,0
1.8645,-1.7271,0
1.8645,-1.7308,0
1.8645,-1.7379,0
1.8645,-1.745,0
1.8645,-1.7488,0
1.8875,-1.7271,0
